{level: 0,Min: 0,0,0,Max: 13,7,8,Count: 728}
{level: 4,Min: 5,1,7,Max: 6,2,8,Count: 1}
{level: 4,Min: 4,2,7,Max: 5,3,8,Count: 1}
{level: 4,Min: 5,2,7,Max: 6,3,8,Count: 1}
{level: 4,Min: 1,3,4,Max: 2,4,5,Count: 1}
{level: 4,Min: 2,3,4,Max: 3,4,5,Count: 1}
{level: 4,Min: 1,4,4,Max: 2,5,5,Count: 1}
{level: 4,Min: 2,4,4,Max: 3,5,5,Count: 1}
{level: 4,Min: 1,3,5,Max: 2,4,6,Count: 1}
{level: 4,Min: 2,3,5,Max: 3,4,6,Count: 1}
{level: 4,Min: 1,4,5,Max: 2,5,6,Count: 1}
{level: 4,Min: 2,4,5,Max: 3,5,6,Count: 1}
{level: 4,Min: 1,5,4,Max: 2,6,5,Count: 1}
{level: 4,Min: 2,5,4,Max: 3,6,5,Count: 1}
{level: 4,Min: 1,6,4,Max: 2,7,5,Count: 1}
{level: 4,Min: 2,6,4,Max: 3,7,5,Count: 1}
{level: 4,Min: 1,5,5,Max: 2,6,6,Count: 1}
{level: 4,Min: 2,5,5,Max: 3,6,6,Count: 1}
{level: 4,Min: 1,6,5,Max: 2,7,6,Count: 1}
{level: 4,Min: 2,6,5,Max: 3,7,6,Count: 1}
{level: 4,Min: 4,3,4,Max: 5,4,5,Count: 1}
{level: 4,Min: 5,3,4,Max: 6,4,5,Count: 1}
{level: 4,Min: 4,4,4,Max: 5,5,5,Count: 1}
{level: 4,Min: 5,4,4,Max: 6,5,5,Count: 1}
{level: 4,Min: 4,3,5,Max: 5,4,6,Count: 1}
{level: 4,Min: 5,3,5,Max: 6,4,6,Count: 1}
{level: 4,Min: 4,4,5,Max: 5,5,6,Count: 1}
{level: 4,Min: 5,4,5,Max: 6,5,6,Count: 1}
{level: 4,Min: 4,5,4,Max: 5,6,5,Count: 1}
{level: 4,Min: 5,5,4,Max: 6,6,5,Count: 1}
{level: 4,Min: 4,6,4,Max: 5,7,5,Count: 1}
{level: 4,Min: 5,6,4,Max: 6,7,5,Count: 1}
{level: 4,Min: 4,5,5,Max: 5,6,6,Count: 1}
{level: 4,Min: 5,5,5,Max: 6,6,6,Count: 1}
{level: 4,Min: 4,6,5,Max: 5,7,6,Count: 1}
{level: 4,Min: 5,6,5,Max: 6,7,6,Count: 1}
{level: 4,Min: 1,3,6,Max: 2,4,7,Count: 1}
{level: 4,Min: 2,3,6,Max: 3,4,7,Count: 1}
{level: 4,Min: 1,4,6,Max: 2,5,7,Count: 1}
{level: 4,Min: 2,4,6,Max: 3,5,7,Count: 1}
{level: 4,Min: 1,3,7,Max: 2,4,8,Count: 1}
{level: 4,Min: 2,3,7,Max: 3,4,8,Count: 1}
{level: 4,Min: 1,4,7,Max: 2,5,8,Count: 1}
{level: 4,Min: 2,4,7,Max: 3,5,8,Count: 1}
{level: 4,Min: 1,5,6,Max: 2,6,7,Count: 1}
{level: 4,Min: 2,5,6,Max: 3,6,7,Count: 1}
{level: 4,Min: 1,6,6,Max: 2,7,7,Count: 1}
{level: 4,Min: 2,6,6,Max: 3,7,7,Count: 1}
{level: 4,Min: 1,5,7,Max: 2,6,8,Count: 1}
{level: 4,Min: 2,5,7,Max: 3,6,8,Count: 1}
{level: 4,Min: 1,6,7,Max: 2,7,8,Count: 1}
{level: 4,Min: 2,6,7,Max: 3,7,8,Count: 1}
{level: 4,Min: 4,3,6,Max: 5,4,7,Count: 1}
{level: 4,Min: 5,3,6,Max: 6,4,7,Count: 1}
{level: 4,Min: 4,4,6,Max: 5,5,7,Count: 1}
{level: 4,Min: 5,4,6,Max: 6,5,7,Count: 1}
{level: 4,Min: 4,3,7,Max: 5,4,8,Count: 1}
{level: 4,Min: 5,3,7,Max: 6,4,8,Count: 1}
{level: 4,Min: 4,4,7,Max: 5,5,8,Count: 1}
{level: 4,Min: 5,4,7,Max: 6,5,8,Count: 1}
{level: 4,Min: 4,5,6,Max: 5,6,7,Count: 1}
{level: 4,Min: 5,5,6,Max: 6,6,7,Count: 1}
{level: 4,Min: 4,6,6,Max: 5,7,7,Count: 1}
{level: 4,Min: 5,6,6,Max: 6,7,7,Count: 1}
{level: 4,Min: 4,5,7,Max: 5,6,8,Count: 1}
{level: 4,Min: 5,5,7,Max: 6,6,8,Count: 1}
{level: 4,Min: 4,6,7,Max: 5,7,8,Count: 1}
{level: 4,Min: 5,6,7,Max: 6,7,8,Count: 1}
{level: 4,Min: 7,0,4,Max: 8,1,5,Count: 1}
{level: 4,Min: 8,0,4,Max: 9,1,5,Count: 1}
{level: 4,Min: 7,0,5,Max: 8,1,6,Count: 1}
{level: 4,Min: 8,0,5,Max: 9,1,6,Count: 1}
{level: 4,Min: 7,1,4,Max: 8,2,5,Count: 1}
{level: 4,Min: 8,1,4,Max: 9,2,5,Count: 1}
{level: 4,Min: 7,2,4,Max: 8,3,5,Count: 1}
{level: 4,Min: 8,2,4,Max: 9,3,5,Count: 1}
{level: 4,Min: 7,1,5,Max: 8,2,6,Count: 1}
{level: 4,Min: 8,1,5,Max: 9,2,6,Count: 1}
{level: 4,Min: 7,2,5,Max: 8,3,6,Count: 1}
{level: 4,Min: 8,2,5,Max: 9,3,6,Count: 1}
{level: 4,Min: 9,0,4,Max: 10,1,5,Count: 1}
{level: 4,Min: 10,0,4,Max: 11,1,5,Count: 1}
{level: 4,Min: 11,0,4,Max: 12,1,5,Count: 1}
{level: 4,Min: 12,0,4,Max: 13,1,5,Count: 1}
{level: 4,Min: 9,0,5,Max: 10,1,6,Count: 1}
{level: 4,Min: 10,0,5,Max: 11,1,6,Count: 1}
{level: 4,Min: 11,0,5,Max: 12,1,6,Count: 1}
{level: 4,Min: 12,0,5,Max: 13,1,6,Count: 1}
{level: 4,Min: 9,1,4,Max: 10,2,5,Count: 1}
{level: 4,Min: 10,1,4,Max: 11,2,5,Count: 1}
{level: 4,Min: 9,2,4,Max: 10,3,5,Count: 1}
{level: 4,Min: 10,2,4,Max: 11,3,5,Count: 1}
{level: 4,Min: 11,1,4,Max: 12,2,5,Count: 1}
{level: 4,Min: 12,1,4,Max: 13,2,5,Count: 1}
{level: 4,Min: 11,2,4,Max: 12,3,5,Count: 1}
{level: 4,Min: 12,2,4,Max: 13,3,5,Count: 1}
{level: 4,Min: 9,1,5,Max: 10,2,6,Count: 1}
{level: 4,Min: 10,1,5,Max: 11,2,6,Count: 1}
{level: 4,Min: 9,2,5,Max: 10,3,6,Count: 1}
{level: 4,Min: 10,2,5,Max: 11,3,6,Count: 1}
{level: 4,Min: 11,1,5,Max: 12,2,6,Count: 1}
{level: 4,Min: 12,1,5,Max: 13,2,6,Count: 1}
{level: 4,Min: 11,2,5,Max: 12,3,6,Count: 1}
{level: 4,Min: 12,2,5,Max: 13,3,6,Count: 1}
{level: 4,Min: 7,0,6,Max: 8,1,7,Count: 1}
{level: 4,Min: 8,0,6,Max: 9,1,7,Count: 1}
{level: 4,Min: 7,0,7,Max: 8,1,8,Count: 1}
{level: 4,Min: 8,0,7,Max: 9,1,8,Count: 1}
{level: 4,Min: 7,1,6,Max: 8,2,7,Count: 1}
{level: 4,Min: 8,1,6,Max: 9,2,7,Count: 1}
{level: 4,Min: 7,2,6,Max: 8,3,7,Count: 1}
{level: 4,Min: 8,2,6,Max: 9,3,7,Count: 1}
{level: 4,Min: 7,1,7,Max: 8,2,8,Count: 1}
{level: 4,Min: 8,1,7,Max: 9,2,8,Count: 1}
{level: 4,Min: 7,2,7,Max: 8,3,8,Count: 1}
{level: 4,Min: 8,2,7,Max: 9,3,8,Count: 1}
{level: 4,Min: 9,0,6,Max: 10,1,7,Count: 1}
{level: 4,Min: 10,0,6,Max: 11,1,7,Count: 1}
{level: 4,Min: 11,0,6,Max: 12,1,7,Count: 1}
{level: 4,Min: 12,0,6,Max: 13,1,7,Count: 1}
{level: 4,Min: 9,0,7,Max: 10,1,8,Count: 1}
{level: 4,Min: 10,0,7,Max: 11,1,8,Count: 1}
{level: 4,Min: 11,0,7,Max: 12,1,8,Count: 1}
{level: 4,Min: 12,0,7,Max: 13,1,8,Count: 1}
{level: 4,Min: 9,1,6,Max: 10,2,7,Count: 1}
{level: 4,Min: 10,1,6,Max: 11,2,7,Count: 1}
{level: 4,Min: 9,2,6,Max: 10,3,7,Count: 1}
{level: 4,Min: 10,2,6,Max: 11,3,7,Count: 1}
{level: 4,Min: 11,1,6,Max: 12,2,7,Count: 1}
{level: 4,Min: 12,1,6,Max: 13,2,7,Count: 1}
{level: 4,Min: 11,2,6,Max: 12,3,7,Count: 1}
{level: 4,Min: 12,2,6,Max: 13,3,7,Count: 1}
{level: 4,Min: 9,1,7,Max: 10,2,8,Count: 1}
{level: 4,Min: 10,1,7,Max: 11,2,8,Count: 1}
{level: 4,Min: 9,2,7,Max: 10,3,8,Count: 1}
{level: 4,Min: 10,2,7,Max: 11,3,8,Count: 1}
{level: 4,Min: 11,1,7,Max: 12,2,8,Count: 1}
{level: 4,Min: 12,1,7,Max: 13,2,8,Count: 1}
{level: 4,Min: 11,2,7,Max: 12,3,8,Count: 1}
{level: 4,Min: 12,2,7,Max: 13,3,8,Count: 1}
{level: 4,Min: 7,3,4,Max: 8,4,5,Count: 1}
{level: 4,Min: 8,3,4,Max: 9,4,5,Count: 1}
{level: 4,Min: 7,4,4,Max: 8,5,5,Count: 1}
{level: 4,Min: 8,4,4,Max: 9,5,5,Count: 1}
{level: 4,Min: 7,3,5,Max: 8,4,6,Count: 1}
{level: 4,Min: 8,3,5,Max: 9,4,6,Count: 1}
{level: 4,Min: 7,4,5,Max: 8,5,6,Count: 1}
{level: 4,Min: 8,4,5,Max: 9,5,6,Count: 1}
{level: 4,Min: 7,5,4,Max: 8,6,5,Count: 1}
{level: 4,Min: 8,5,4,Max: 9,6,5,Count: 1}
{level: 4,Min: 7,6,4,Max: 8,7,5,Count: 1}
{level: 4,Min: 8,6,4,Max: 9,7,5,Count: 1}
{level: 4,Min: 7,5,5,Max: 8,6,6,Count: 1}
{level: 4,Min: 8,5,5,Max: 9,6,6,Count: 1}
{level: 4,Min: 7,6,5,Max: 8,7,6,Count: 1}
{level: 4,Min: 8,6,5,Max: 9,7,6,Count: 1}
{level: 4,Min: 9,3,4,Max: 10,4,5,Count: 1}
{level: 4,Min: 10,3,4,Max: 11,4,5,Count: 1}
{level: 4,Min: 9,4,4,Max: 10,5,5,Count: 1}
{level: 4,Min: 10,4,4,Max: 11,5,5,Count: 1}
{level: 4,Min: 11,3,4,Max: 12,4,5,Count: 1}
{level: 4,Min: 12,3,4,Max: 13,4,5,Count: 1}
{level: 4,Min: 11,4,4,Max: 12,5,5,Count: 1}
{level: 4,Min: 12,4,4,Max: 13,5,5,Count: 1}
{level: 4,Min: 9,3,5,Max: 10,4,6,Count: 1}
{level: 4,Min: 10,3,5,Max: 11,4,6,Count: 1}
{level: 4,Min: 9,4,5,Max: 10,5,6,Count: 1}
{level: 4,Min: 10,4,5,Max: 11,5,6,Count: 1}
{level: 4,Min: 11,3,5,Max: 12,4,6,Count: 1}
{level: 4,Min: 12,3,5,Max: 13,4,6,Count: 1}
{level: 4,Min: 11,4,5,Max: 12,5,6,Count: 1}
{level: 4,Min: 12,4,5,Max: 13,5,6,Count: 1}
{level: 4,Min: 9,5,4,Max: 10,6,5,Count: 1}
{level: 4,Min: 10,5,4,Max: 11,6,5,Count: 1}
{level: 4,Min: 9,6,4,Max: 10,7,5,Count: 1}
{level: 4,Min: 10,6,4,Max: 11,7,5,Count: 1}
{level: 4,Min: 11,5,4,Max: 12,6,5,Count: 1}
{level: 4,Min: 12,5,4,Max: 13,6,5,Count: 1}
{level: 4,Min: 11,6,4,Max: 12,7,5,Count: 1}
{level: 4,Min: 12,6,4,Max: 13,7,5,Count: 1}
{level: 4,Min: 9,5,5,Max: 10,6,6,Count: 1}
{level: 4,Min: 10,5,5,Max: 11,6,6,Count: 1}
{level: 4,Min: 9,6,5,Max: 10,7,6,Count: 1}
{level: 4,Min: 10,6,5,Max: 11,7,6,Count: 1}
{level: 4,Min: 11,5,5,Max: 12,6,6,Count: 1}
{level: 4,Min: 12,5,5,Max: 13,6,6,Count: 1}
{level: 4,Min: 11,6,5,Max: 12,7,6,Count: 1}
{level: 4,Min: 12,6,5,Max: 13,7,6,Count: 1}
{level: 4,Min: 7,3,6,Max: 8,4,7,Count: 1}
{level: 4,Min: 8,3,6,Max: 9,4,7,Count: 1}
{level: 4,Min: 7,4,6,Max: 8,5,7,Count: 1}
{level: 4,Min: 8,4,6,Max: 9,5,7,Count: 1}
{level: 4,Min: 7,3,7,Max: 8,4,8,Count: 1}
{level: 4,Min: 8,3,7,Max: 9,4,8,Count: 1}
{level: 4,Min: 7,4,7,Max: 8,5,8,Count: 1}
{level: 4,Min: 8,4,7,Max: 9,5,8,Count: 1}
{level: 4,Min: 7,5,6,Max: 8,6,7,Count: 1}
{level: 4,Min: 8,5,6,Max: 9,6,7,Count: 1}
{level: 4,Min: 7,6,6,Max: 8,7,7,Count: 1}
{level: 4,Min: 8,6,6,Max: 9,7,7,Count: 1}
{level: 4,Min: 7,5,7,Max: 8,6,8,Count: 1}
{level: 4,Min: 8,5,7,Max: 9,6,8,Count: 1}
{level: 4,Min: 7,6,7,Max: 8,7,8,Count: 1}
{level: 4,Min: 8,6,7,Max: 9,7,8,Count: 1}
{level: 4,Min: 9,3,6,Max: 10,4,7,Count: 1}
{level: 4,Min: 10,3,6,Max: 11,4,7,Count: 1}
{level: 4,Min: 9,4,6,Max: 10,5,7,Count: 1}
{level: 4,Min: 10,4,6,Max: 11,5,7,Count: 1}
{level: 4,Min: 11,3,6,Max: 12,4,7,Count: 1}
{level: 4,Min: 12,3,6,Max: 13,4,7,Count: 1}
{level: 4,Min: 11,4,6,Max: 12,5,7,Count: 1}
{level: 4,Min: 12,4,6,Max: 13,5,7,Count: 1}
{level: 4,Min: 9,3,7,Max: 10,4,8,Count: 1}
{level: 4,Min: 10,3,7,Max: 11,4,8,Count: 1}
{level: 4,Min: 9,4,7,Max: 10,5,8,Count: 1}
{level: 4,Min: 10,4,7,Max: 11,5,8,Count: 1}
{level: 4,Min: 11,3,7,Max: 12,4,8,Count: 1}
{level: 4,Min: 12,3,7,Max: 13,4,8,Count: 1}
{level: 4,Min: 11,4,7,Max: 12,5,8,Count: 1}
{level: 4,Min: 12,4,7,Max: 13,5,8,Count: 1}
{level: 4,Min: 9,5,6,Max: 10,6,7,Count: 1}
{level: 4,Min: 10,5,6,Max: 11,6,7,Count: 1}
{level: 4,Min: 9,6,6,Max: 10,7,7,Count: 1}
{level: 4,Min: 10,6,6,Max: 11,7,7,Count: 1}
{level: 4,Min: 11,5,6,Max: 12,6,7,Count: 1}
{level: 4,Min: 12,5,6,Max: 13,6,7,Count: 1}
{level: 4,Min: 11,6,6,Max: 12,7,7,Count: 1}
{level: 4,Min: 12,6,6,Max: 13,7,7,Count: 1}
{level: 4,Min: 9,5,7,Max: 10,6,8,Count: 1}
{level: 4,Min: 10,5,7,Max: 11,6,8,Count: 1}
{level: 4,Min: 9,6,7,Max: 10,7,8,Count: 1}
{level: 4,Min: 10,6,7,Max: 11,7,8,Count: 1}
{level: 4,Min: 11,5,7,Max: 12,6,8,Count: 1}
{level: 4,Min: 12,5,7,Max: 13,6,8,Count: 1}
{level: 4,Min: 11,6,7,Max: 12,7,8,Count: 1}
{level: 4,Min: 12,6,7,Max: 13,7,8,Count: 1}
